"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","commonwealth.zone","state.zone","status"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Austrolabrus","maculatus",116.97502,2527.53169,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Coris","auricularis",152.11933,2280.39737,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Coris","auricularis",251.78095,2119.02632,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Coris","auricularis",183.4637,2540.59601,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Coris","auricularis",165.47144,2164.88972,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Coris","auricularis",225.98999,2605.78556,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Coris","auricularis",188.45977,2123.69548,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Coris","auricularis",300.00622,2952.74691,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Coris","auricularis",272.01024,3297.24554,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Coris","auricularis",124.73492,2376.58726,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Coris","auricularis",98.82844,2009.69581,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Coris","auricularis",135.7768,2428.49053,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Coris","auricularis",169.84494,2315.27541,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Eupetrichthys","angustipes",101.37903,1721.82015,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Notolabrus","parilus",205.95275,2620.12724,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Ophthalmolepis","lineolatus",163.72193,1256.57122,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Ophthalmolepis","lineolatus",143.21146,1187.99367,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Ophthalmolepis","lineolatus",178.30516,915.03986,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Ophthalmolepis","lineolatus",265.88211,2862.8032,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Ophthalmolepis","lineolatus",148.7166,2009.42559,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Ophthalmolepis","lineolatus",255.50271,2936.97288,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Pseudolabrus","biserialis",199.32181,2191.26185,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Pseudolabrus","biserialis",162.39098,1798.20192,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Pseudolabrus","biserialis",152.34798,1876.45475,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Labridae","Pseudolabrus","biserialis",109.49329,1722.73658,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Mullidae","Upeneichthys","vlamingii",178.57755,2047.20415,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Pomacentridae","Chromis","klunzingeri",78.42559,2944.99077,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Pomacentridae","Chromis","klunzingeri",85.07274,3342.62133,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Pomacentridae","Chromis","klunzingeri",59.73383,2673.20906,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Pomacentridae","Chromis","klunzingeri",76.54705,2040.75652,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Pomacentridae","Chromis","klunzingeri",73.53668,3314.97052,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Pomacentridae","Chromis","klunzingeri",86.39546,3309.54277,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.154","2014-12_Geographe.Bay_stereoBRUVs","154","Scorpididae","Neatypus","obliquus",67.35496,1227.89356,-33.6034,115.1968,"2014-12-15","10:58:00","Geographe Bay","Geographe Bay","13.6","NA","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.16","2014-12_Geographe.Bay_stereoBRUVs","16","Carangidae","Pseudocaranx","spp",125.06685,1600.50215,-33.3889,115.4986,"2014-12-11","12:21:00","Geographe Bay","Geographe Bay","20","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.16","2014-12_Geographe.Bay_stereoBRUVs","16","Carangidae","Pseudocaranx","spp",124.7673,1953.16382,-33.3889,115.4986,"2014-12-11","12:21:00","Geographe Bay","Geographe Bay","20","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",259.69454,1836.59377,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",266.06163,2023.81741,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",248.94814,2172.19965,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",232.04213,1994.88582,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",256.38859,2884.1467,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",236.94256,1773.1011,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",256.58478,2670.546,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",282.53406,2863.33271,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",241.19041,2644.8696,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",246.25788,2542.42025,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",272.79144,2857.73193,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",285.79895,1900.83162,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",284.69228,1935.83877,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",284.18331,2328.8226,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",260.08625,1755.47891,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",236.34481,1912.07958,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",252.35824,2037.00409,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",279.26509,2053.88854,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",266.49737,2074.00496,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",1962.43272,2433.81924,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",226.16098,1669.22844,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",269.88741,1941.72694,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Pseudocaranx","spp",254.90714,1896.90921,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Carangidae","Seriola","hippos",422.89758,2135.93309,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.167","2014-12_Geographe.Bay_stereoBRUVs","167","Sparidae","Chrysophrys","auratus",393.50289,2251.08195,-33.4627,115.4806,"2014-12-16","09:25:00","Geographe Bay","Geographe Bay","14.4","Logan","Yes","Yes","NA","5","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.17","2014-12_Geographe.Bay_stereoBRUVs","17","Labridae","Choerodon","rubescens",596.34062,4656.60542,-33.3636,115.2327,"2014-12-10","13:27:00","Geographe Bay","Geographe Bay","38.8","Hayley","Yes","Yes","NA","2","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.17","2014-12_Geographe.Bay_stereoBRUVs","17","Platycephalidae","Platycephalus","spp",192.82374,2225.05728,-33.3636,115.2327,"2014-12-10","13:27:00","Geographe Bay","Geographe Bay","38.8","Hayley","Yes","Yes","NA","2","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.17","2014-12_Geographe.Bay_stereoBRUVs","17","Sparidae","Chrysophrys","auratus",390.60119,2264.63546,-33.3636,115.2327,"2014-12-10","13:27:00","Geographe Bay","Geographe Bay","38.8","Hayley","Yes","Yes","NA","2","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.17","2014-12_Geographe.Bay_stereoBRUVs","17","Sparidae","Chrysophrys","auratus",359.9304,1401.39753,-33.3636,115.2327,"2014-12-10","13:27:00","Geographe Bay","Geographe Bay","38.8","Hayley","Yes","Yes","NA","2","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",135.90605,2054.37798,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",119.32195,2005.20734,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",133.79097,1949.83792,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",119.3503,1989.20979,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",131.33149,1922.60894,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",115.58509,1999.05093,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",141.29698,2011.95982,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",136.12601,2178.80719,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",135.21008,2086.00794,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",128.82355,2036.41829,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",136.62767,2275.42773,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",120.00088,2197.8184,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",121.21426,2006.42994,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",131.83168,1986.81108,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",117.27829,2006.80181,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",86.63517,1995.43191,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",118.34869,2257.79574,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.18","2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",130.67617,2073.17011,-33.3926,115.0981,"2014-12-10","07:44:00","Geographe Bay","Geographe Bay","42.4","Hayley","Yes","Yes","NA","1","Special Purpose Zone (Mining Exclusion)","NA","Fished"
